Time,Res_percent
70.737826,-0.087518759
70.807873,-0.087518759
70.880497,-0.087518759
70.951096,-0.087038162
71.029486,-0.087998335
71.107479,-0.088478932
71.180074,-0.08895953
71.24783,-0.089919703
71.318941,-0.091359452
71.391363,-0.091839027
71.463322,-0.093277755
71.53504,-0.094716482
71.609442,-0.095196058
71.682429,-0.095196058
71.753354,-0.095196058
71.821814,-0.094716482
71.891247,-0.094715464
71.966294,-0.096152155
72.035014,-0.097588846
72.102369,-0.099504095
72.169871,-0.101419344
72.236993,-0.102856035
72.304298,-0.102856035
72.373056,-0.103334592
72.444655,-0.103334592
72.512166,-0.103334592
72.586019,-0.103334592
72.657174,-0.104291708
72.731312,-0.104610746
72.802205,-0.106205938
